hotel_slug,role,replication,ps_guest_sentiment,ps_competitive_positioning,ps_guest_segmentation,ps_ai_discovery,ps_multilingual_content,ps_data_to_actions,ps_small_team_operations,top_justifiers,budget_bucket,proof_metric,price_1000,price_2000,price_3000,price_4000,price_5000,price_7500,resistance_threshold,resistance_main,realistic_price_band,replacement_anchors,deal_killer,deal_killer_canonical,proof_ranking,buy_likelihood_3000,buy_likelihood_5000
hotel-ameron-zuerich-bellerive-au-lac,commercial_marketing,,4,4,4,3,3,5,5,clearer_weekly_decisions | better_compset_intelligence | more_direct_bookings,marketing_software,direct website booking revenue (absolute CHF and % change),4,5,4,3,2,1,5000,Budget constraints for a single-hotel P&L; need clear ROI tied to direct bookings/RevPAR,1000_2000,manual_management_time | agency_spend | review_reputation_tooling | compset_revenue_tooling,No reliable PMS/CRS integration or inability to demonstrate measurable direct-booking uplift within agreed proof window.,No PMS/CRM integration,90_day_pilot | pms_crm_integration | reference_luxury | reference_switzerland | live_dashboard_demo,,
hotel-ameron-zuerich-bellerive-au-lac,commercial_marketing,,4,5,4,3,4,5,5,more_direct_bookings | better_compset_intelligence | clearer_weekly_decisions,commercial_revenue,increase in direct channel room revenue (direct bookings),4,4,3,2,2,1,4000,Monthly cost is high relative to hotel size and existing internal capacity,1000_2000,agency_spend | review_reputation_tooling | compset_revenue_tooling | manual_management_time,No PMS/booking-engine integration or inability to access direct booking data (prevents proving ROI).,No PMS/CRM integration,60_day_pilot | pms_crm_integration | reference_switzerland | live_dashboard_demo | reference_luxury,,
hotel-ameron-zuerich-bellerive-au-lac,commercial_marketing,,4,4,4,3,4,5,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,marketing_software,direct booking revenue (channel shift),4,4,3,2,1,1,4000,"Exceeds typical software budget for a 61‑room premium property without guaranteed, fast ROI",1000_2000,agency_spend | manual_management_time | review_reputation_tooling,"No reliable PMS/CRS integration or inability to verify direct‑booking uplift (i.e., we cannot measure channel shift).",No PMS/CRM integration,60_day_pilot | pms_crm_integration | reference_switzerland | live_dashboard_demo | gdpr_swiss_hosting,,
hotel-apparthotel-panorama-ski-lodge,gm_owner,,4,4,3,3,3,4,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,gm_discretionary,increase in direct booking revenue,5,4,3,2,1,1,3000,Recurring cost exceeds small property budget / unclear ROI for a 6-room hotel,1000_2000,manual_management_time | fragmented_crm_content | review_reputation_tooling,"No clear, demonstrable direct-booking uplift (or credible pilot guarantee) within an agreed short proof period.",No Swiss reference customers,60_day_pilot | live_dashboard_demo | reference_switzerland | pms_crm_integration | white_glove_onboarding,,
hotel-apparthotel-panorama-ski-lodge,gm_owner,,4,4,4,2,3,4,5,more_direct_bookings | clearer_weekly_decisions | stronger_review_intelligence,gm_discretionary,Increase in direct bookings / direct-channel revenue,4,3,2,1,1,1,3000,Monthly fee too high relative to revenue and scale of a 6-room property,1000_2000,agency_spend | manual_management_time | review_reputation_tooling,"No credible, short-term evidence that the platform will materially increase direct bookings or RevPAR for a very small (6-room) property.","No credible, short-term evidence that the platform will materially increase direct bookings or RevPAR for a very small (6-room) property.",60_day_pilot | gdpr_swiss_hosting | pms_crm_integration | reference_switzerland | roi_calculator,,
hotel-apparthotel-panorama-ski-lodge,gm_owner,,5,4,3,3,4,5,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,gm_discretionary,increase in direct bookings (direct booking revenue or direct booking share vs OTAs),4,3,2,1,1,1,2000,"monthly cost exceeds what a very small (6-room) property can sustain without clear, fast ROI",1000_2000,manual_management_time | fragmented_crm_content | review_reputation_tooling,No measurable increase in direct bookings or clear revenue attribution within the agreed pilot window.,Cannot prove attribution / ROI,60_day_pilot | reference_switzerland | live_dashboard_demo | pms_crm_integration | roi_calculator,,
hotel-apparthotel-panorama-ski-lodge,commercial_marketing,,4,3,4,3,4,5,5,clearer_weekly_decisions | stronger_review_intelligence | faster_content_production,gm_discretionary,increase in direct bookings (revenue or bookings),2,1,1,1,1,1,1000,Budget too large relative to a very small (6-room) property's revenue and operating scale,under_1000,manual_management_time | agency_spend | review_reputation_tooling,"Price and cost-per-room too high for a 6-room property without a short, low-risk pilot proving direct-booking ROI.",Cannot prove attribution / ROI,60_day_pilot | reference_switzerland | reference_luxury | live_dashboard_demo | gdpr_swiss_hosting,,
hotel-apparthotel-panorama-ski-lodge,commercial_marketing,,4,3,4,3,4,5,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,gm_discretionary,direct booking revenue (or direct booking conversion rate),2,1,1,1,1,1,1000,Too expensive relative to the hotel's very small inventory and limited trading revenue,under_1000,manual_management_time | fragmented_crm_content | review_reputation_tooling,No measurable ROI within an agreed short pilot window (≈60–90 days) or fixed long contract without performance assurances.,Cannot prove attribution / ROI,60_day_pilot | live_dashboard_demo | reference_switzerland | roi_calculator | gdpr_swiss_hosting,,
hotel-apparthotel-panorama-ski-lodge,commercial_marketing,,4,3,4,3,4,4,5,clearer_weekly_decisions | faster_content_production | avoiding_additional_hire,owner_exception,direct_booking_revenue,4,2,1,1,1,1,2000,monthly cost exceeds what a 6-room independent property can justify,1000_2000,manual_management_time | junior_marketing_hire | fragmented_crm_content | agency_spend,No measurable increase in direct bookings within the agreed proof period,Cannot prove attribution / ROI,60_day_pilot | live_dashboard_demo | reference_switzerland | roi_calculator | pms_crm_integration,,
hotel-appenzeller-huus-huus-quell-2,gm_owner,,4,4,4,3,4,5,5,more_direct_bookings | clearer_weekly_decisions | faster_content_production,commercial_revenue,Increase in direct booking revenue (absolute CHF and % share of total bookings),4,4,3,3,2,1,5000,Small independent property — recurring software cost above this level strains annual budget,1000_2000,manual_management_time | agency_spend | review_reputation_tooling,No reliable PMS/embedded booking engine integration (making attribution of direct bookings impossible),No PMS/CRM integration,60_day_pilot | pms_crm_integration | reference_luxury | reference_switzerland | roi_calculator,,
hotel-appenzeller-huus-huus-quell-2,gm_owner,,4,4,4,2,4,5,5,more_direct_bookings | clearer_weekly_decisions | stronger_review_intelligence,commercial_revenue,increase in direct booking revenue (room revenue),4,4,3,2,2,1,3000,budget constraints for a 30-room property — hard to justify recurring high software fees,1000_2000,agency_spend | review_reputation_tooling | manual_management_time | fragmented_crm_content,No credible proof of measurable direct booking uplift (revenue) within the agreed time window and lack of Swiss/luxury hotel references.,No GDPR / Swiss data hosting,reference_switzerland | reference_luxury | live_dashboard_demo | 90_day_pilot | pms_crm_integration,,
hotel-appenzeller-huus-huus-quell-2,gm_owner,,4,3,4,2,4,5,5,more_direct_bookings | stronger_review_intelligence | clearer_weekly_decisions,gm_discretionary,direct_booking_revenue_percentage,4,4,3,2,2,1,3000,Cost vs demonstrable ROI for a small 30-room property,1000_2000,manual_management_time | review_reputation_tooling | fragmented_crm_content,No reliable PMS/booking-engine integration or inability to demonstrate measurable uplift within the agreed pilot period,No PMS/CRM integration,60_day_pilot | pms_crm_integration | reference_switzerland | reference_luxury | live_dashboard_demo,,
hotel-appenzeller-huus-huus-quell-2,commercial_marketing,,5,4,4,3,4,5,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,commercial_revenue,Increase in direct booking revenue (rooms),5,4,3,2,2,1,5000,Budget vs unclear short-term ROI for a small independent 30-room luxury hotel,1000_2000,agency_spend | manual_management_time | junior_marketing_hire | review_reputation_tooling,No reliable PMS/booking-engine integration (unable to access rate and booking data) — without that the product cannot drive measurable commercial uplift.,No PMS/CRM integration,90_day_pilot | pms_crm_integration | reference_luxury | gdpr_swiss_hosting | live_dashboard_demo,,
hotel-appenzeller-huus-huus-quell-2,commercial_marketing,,4,4,4,3,5,5,5,faster_content_production | clearer_weekly_decisions | stronger_review_intelligence,gm_discretionary,direct_bookings_revenue,4,3,3,2,2,1,4000,Monthly fee exceeds available discretionary budget for a small 30‑room property without a proven short‑term ROI.,1000_2000,manual_management_time | fragmented_crm_content | review_reputation_tooling,No measurable uplift in direct bookings or conversion within the agreed proof window (3–6 months).,Cannot prove attribution / ROI,reference_luxury | reference_switzerland | 60_day_pilot | pms_crm_integration | gdpr_swiss_hosting,,
hotel-appenzeller-huus-huus-quell-2,commercial_marketing,,4,4,4,3,4,5,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,gm_discretionary,increase in direct channel room revenue,5,4,3,2,1,1,3000,monthly budget constraints for a small 30-room property,1000_2000,agency_spend | manual_management_time | review_reputation_tooling,"No credible proof (references or measurable case studies) showing direct-channel revenue uplift for comparable Swiss luxury, small-footprint hotels.",No GDPR / Swiss data hosting,90_day_pilot | reference_luxury | reference_switzerland | pms_crm_integration | roi_calculator,,
hotel-art-boutique-hotel-monopol,gm_owner,,4,4,4,3,4,5,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,commercial_revenue,direct_booking_revenue,4,4,5,3,2,1,4000,exceeds typical commercial software budget and would require owner-level approval,2000_3000,agency_spend | review_reputation_tooling | compset_revenue_tooling | manual_management_time,No reliable PMS/booking-engine integration or inability to access the hotel's transactional data for measurement,No PMS/CRM integration,60_day_pilot | pms_crm_integration | reference_switzerland | reference_luxury | roi_calculator,,
hotel-art-boutique-hotel-monopol,gm_owner,,5,4,4,3,4,5,5,more_direct_bookings | better_compset_intelligence | clearer_weekly_decisions,commercial_revenue,direct_booking_revenue,5,5,4,3,2,1,4000,Budget and unclear incremental ROI at higher price,2000_3000,agency_spend | review_reputation_tooling | compset_revenue_tooling | manual_management_time | junior_marketing_hire,No reliable PMS/booking-engine integration (no access to reservation and channel data),No PMS/CRM integration,reference_luxury | reference_switzerland | pms_crm_integration | 60_day_pilot | roi_calculator,,
hotel-art-boutique-hotel-monopol,gm_owner,,4,4,4,3,4,5,5,more_direct_bookings | clearer_weekly_decisions | stronger_review_intelligence,commercial_revenue,direct_booking_revenue,4,4,4,3,2,1,5000,"Recurring cost too high relative to demonstrated, hotel-specific ROI",2000_3000,manual_management_time | review_reputation_tooling | compset_revenue_tooling,No reliable integration with our PMS / booking engine (no data access).,No PMS/CRM integration,60_day_pilot | reference_switzerland | reference_luxury | pms_crm_integration | live_dashboard_demo,,
hotel-art-boutique-hotel-monopol,commercial_marketing,,4,4,4,3,4,5,5,better_compset_intelligence | clearer_weekly_decisions | more_direct_bookings,marketing_software,increase in direct booking revenue (absolute CHF and %),5,5,4,3,2,1,5000,Budget threshold for software vs demonstrable direct revenue impact not met,1000_2000,agency_spend | manual_management_time | fragmented_crm_content,No measurable direct revenue uplift within the agreed proof window or inability to integrate with our PMS/booking data.,No PMS/CRM integration,60_day_pilot | reference_luxury | reference_switzerland | pms_crm_integration | live_dashboard_demo,,
hotel-art-boutique-hotel-monopol,commercial_marketing,,4,4,4,3,4,5,5,clearer_weekly_decisions | better_compset_intelligence | stronger_review_intelligence,marketing_software,increase in direct website bookings (conversion rate / book-from-site volume),5,5,4,3,2,1,5000,"Budget constraints and unclear, provable ROI at higher price points",1000_2000,agency_spend | manual_management_time | review_reputation_tooling,"No credible, auditable integration/attribution to our booking engine or inability to prove measurable uplift within an agreed pilot window.",No PMS/CRM integration,60_day_pilot | pms_crm_integration | reference_switzerland | reference_luxury | live_dashboard_demo,,
